uri,cid,author_did,author_handle,created_at,text,link
at://did:plc:qnr3dvpxyzlklgpltns37ffo/app.bsky.feed.post/3m624j3q6ms2l,bafyreia7vs5rcg5za3uzikwdde23enzstq5h227bcxipsqwxcmtctqn23e,did:plc:qnr3dvpxyzlklgpltns37ffo,mjnightmare.bsky.social,2025-11-20T06:15:03.527Z,"I should take this as a joke, but f**k this cracked the shit outta me 🤣🤣🤣🤣. Having/ being forced to like what you aren’t into 🤣🤣🙃🙃",https://bsky.app/profile/
at://did:plc:w2nx7rdpfcdvcz4emtgipp4c/app.bsky.feed.post/3m622p24zjw2n,bafyreicosdaqva4qwchu7y33htdvps55mkc4j5ykxd4fy2ow35t7hklg2q,did:plc:w2nx7rdpfcdvcz4emtgipp4c,anakinbot.bsky.social,2025-11-20T05:42:30.36604700Z,You love me? You love me! I thought we decided not to fall in love. That we would be forced to live a lie. That it would destroy our lives.,https://bsky.app/profile/
at://did:plc:kpe5tfmpskpirfgmfmrxvwar/app.bsky.feed.post/3m622h4bqnk2s,bafyreiczn6ydrwltvftwvqsdxojtlq7ajkjlcgqrhzmxa5sbtsvx2n544u,did:plc:kpe5tfmpskpirfgmfmrxvwar,tiredonthetrail.bsky.social,2025-11-20T05:38:09.508Z,"To be clear - he forced congress to create a law to compel the organization he heads to release files, because he wouldn't.

He literally said ""make me.""

He did not ""bow to public pressure""",https://bsky.app/profile/
at://did:plc:wdpjj5tlztbjxcematya2o5p/app.bsky.feed.post/3m622gg4lc22v,bafyreidscpvg6ykbho2l3vgvk4vcortjouxcm3p6f2tzqbvjbs4xs74s3u,did:plc:wdpjj5tlztbjxcematya2o5p,tzemingdynasty.bsky.social,2025-11-20T05:37:46.272Z,"To me the overall tone is Scandal but IR so, yes, definitely camp. Even more so with the teen/romcom trope of ‘misunderstood nerd forced to dress up as the popular girl, although she is so obviously conventionally attractive’.",https://bsky.app/profile/
at://did:plc:hxkss7c2v7qpqebqkbc46jvq/app.bsky.feed.post/3m6227ktfic2p,bafyreibndwfwjhuobtpeaqjbltnseyeb4kchxumokibqzvsvu44injk5y4,did:plc:hxkss7c2v7qpqebqkbc46jvq,mhairiforrest.bsky.social,2025-11-20T05:33:56.333Z,"When I see the current iteration of MTG, I remember the female pastor who rebuked me for disagreeing w the abusive sr pastor. I said I'd watched pastors leave badly for yrs when they stood up for to him & her turn wd come

One yr later, he forced all women to step down from leadership, including her",https://bsky.app/profile/
at://did:plc:chbgxgo3dfmdrheeezbkemks/app.bsky.feed.post/3m5zzqvzprk24,bafyreieoaf3qooiiczsozyfut3ubmsfng767taajhe7he2bcezfaad5siu,did:plc:chbgxgo3dfmdrheeezbkemks,girlfella.bsky.social,2025-11-20T05:25:44.759Z,"Me neither, live to draw ladies, forced to manage a mcdonalds",https://bsky.app/profile/
at://did:plc:b7tk2njypxojwbowapcd5mye/app.bsky.feed.post/3m5zwtitfcc2n,bafyreianei7kocsf4mipyvokb7dnwp7celqhjd6rkioyh5cdb2psawqgl4,did:plc:b7tk2njypxojwbowapcd5mye,cityengineer.bsky.social,2025-11-20T04:33:30.357Z,"Someone asked me which map has killed more Americans:
A war map?
A colonial boundary?

No.

It’s the zoning map, the one that forced millions into cars, long commutes, particulate exposure, isolation, and 100 years of preventable deaths.",https://bsky.app/profile/
at://did:plc:btru7b54q77bvehxia7zuekl/app.bsky.feed.post/3m5zvhkniok2j,bafyreihzrgojgfnoefzlbk6vzhfyh6zw4mvb2fony3svrit7n4gwdbxg3i,did:plc:btru7b54q77bvehxia7zuekl,calico-gf.bsky.social,2025-11-20T04:08:55.866Z,"As of yesterday I've been paid, but I do NOT trust them not to fuck it up. What's actually happened is I've been refused my regular 2 yr medical certificate that I've had for nearly 20 yrs, bumped to three monthly, and forced back into 'the system', so yeah, it's making me quite ill 🤪👍👍",https://bsky.app/profile/
at://did:plc:nwpnohsqib7fa64some7yo3u/app.bsky.feed.post/3m5zqryayz22r,bafyreiewsjhb5je2ivucd2tj7lmfecozhrnakzsedclzyieizywxtjqyje,did:plc:nwpnohsqib7fa64some7yo3u,itchynet.bsky.social,2025-11-20T02:45:16.970Z,"Dark ageplay: me and Doppio both  forced into diapers by Diavolo, who then takes photos of us to upload to sketchy websites…….",https://bsky.app/profile/
at://did:plc:54gejgkbppslfvsmeigmhpw5/app.bsky.feed.post/3m5zmn42uuk2p,bafyreihbly5zeafy2qjgyudbyqpnowzkgndglt7chkvbyxau5bdmmoiexi,did:plc:54gejgkbppslfvsmeigmhpw5,ndru46.bsky.social,2025-11-20T01:30:58.227Z,"That he appears flummoxed makes me a bit more confident that this isn't the strategic move I thought it might be, where the GOP suddenly votes for ""transparency"" to save itself ahead of the midterms (i.e., ""we forced this into the light; DJT can be the lightning rod"").

🍿 🍿",https://bsky.app/profile/
at://did:plc:p77sjbt4ymyvo7xdmz4w7puq/app.bsky.feed.post/3m5zlyqlqhs2n,bafyreih5xoaqcywghayackhtc2abaee5oy6upn5ep643kg56ji2uywsv2u,did:plc:p77sjbt4ymyvo7xdmz4w7puq,koalagaming08.bsky.social,2025-11-20T01:19:35.107Z,"I went to a public school that forced everyone to do basically all AP classes, because of that, mental distress and COVID my GPA was barely above a 2 when I entered senior year of high school, meanwhile my SAT was something like 1400 and would've garunteed me entry into several state schools",https://bsky.app/profile/
at://did:plc:2oow4uik7eoze4cg5qyrtci5/app.bsky.feed.post/3m5zlonpbsc26,bafyreig3iypd3p2j3ledzdykxy4obfflnhtpgkq7burxsxguikg4fti2xe,did:plc:2oow4uik7eoze4cg5qyrtci5,galemazeart.bsky.social,2025-11-20T01:13:56.530Z,"BlueSky's character limits forced this policy message into a poster. 🙄

If I have an image of yours and you haven't seen me draw from it, feel free to message me. I'm either still planning to get to it, or I can explain why.",https://bsky.app/profile/
at://did:plc:rne6dbaebpe42ukep3x2bor2/app.bsky.feed.post/3m5zt77tsbs2g,bafyreihztou3hvkgkszi6yiu2lnuu5uurhgefjzpmxdcoo5uvhwibcxo2e,did:plc:rne6dbaebpe42ukep3x2bor2,thepeterkelly.bsky.social,2025-11-20T03:28:28.616Z,"When I was 17, a buddy and I were watching The Rocky Horror Picture show. During the gay sex scene I made a noise about how ""yucky"" it was. 

My buddy didn't even turn his head when he said ""We don't need to do that, I know your not gay but it's cool if you are""

Find guys like that.
Trust me.",https://bsky.app/profile/
at://did:plc:m4bxa2dcub36vmdtkjo3a44s/app.bsky.feed.post/3m5zplzhvkk2c,bafyreiaoyicbd6o3q76r73fz76mxwe7zid4p7hryvzondcgeeracivletm,did:plc:m4bxa2dcub36vmdtkjo3a44s,jerrygarchia.bsky.social,2025-11-20T02:24:03.178Z,"This literally made me laugh out loud. He sounds deranged. He thinks everyone is stupid and will believe this nonsense. Some still do but many people can surely see through this, right?",https://bsky.app/profile/
at://did:plc:x5tyeweulb4j2l6c42drlabs/app.bsky.feed.post/3m5znm7ns7s26,bafyreichr7ksy2hm5cqncwnxfjzmb5sxzfegsa3ckf24bfmdntdjiwnqay,did:plc:x5tyeweulb4j2l6c42drlabs,tomhur.bsky.social,2025-11-20T01:48:22.179Z,"Have you ever read a book that feels like it was tailor-made just for you?

""Beasties"" by Peter Lerangis is that book for me. It's got almost everything I want in a fun animal transformation story.

Curious to see if he'll do a sequel eventually. I hope he does.",https://bsky.app/profile/
at://did:plc:g45u5yjzuvvmzyn346dtlemj/app.bsky.feed.post/3m5zl46bjrk25,bafyreihglw76mo2kvqbyzyvup4nazrol7boj5bzyxnthiltir7vmufk77i,did:plc:g45u5yjzuvvmzyn346dtlemj,brianvan.bsky.social,2025-11-20T01:03:36.375Z,"FWIW I don't think he did anything to impress anyone, I believe he took a survey of the available PC candidates and made a sensible decision. I do not think the PC pool is great at the moment, unless you have something to tell me (not ""I know a great abolitionist willing to..."")",https://bsky.app/profile/
at://did:plc:gypmjfxoqs5zhrlilak2khhn/app.bsky.feed.post/3m5zkw5ixak23,bafyreiatrjxsezbz7lg6dsdosnocyxfxjxctcnht7sgpt6evelvqqvvtne,did:plc:gypmjfxoqs5zhrlilak2khhn,themysteryinc.bsky.social,2025-11-20T01:00:14.243Z,"Earlier Gordon pulled a Shaggy, in that he made me go all the way downstairs without needing to go downstairs, a move that I do at least once a day,  because I forget something and have to go back to our room to get it. It happens so often my boys wait at the top of the stairs and wait till Im more",https://bsky.app/profile/
at://did:plc:rv6no662whtwh2yoyd3luuoy/app.bsky.feed.post/3m5zkr735ts2t,bafyreiaci4wn77kk54mkqypskjyr4gxzc27xwf67hwtdpg625sgfydjqye,did:plc:rv6no662whtwh2yoyd3luuoy,crudge.bsky.social,2025-11-20T00:57:28.116Z,"It made me sad to hear that survivor say she voted for him. I will give her some grace, as well, but just to hear him on tape saying he grabbed women by the p-word (and they just “let”him do it) was enough for most women, let alone a rape victim, to say “he doesn’t represent me!”🤔  Hard to square.",https://bsky.app/profile/
at://did:plc:mqe4bssnqumqa5r4tpmh664j/app.bsky.feed.post/3m6226uogxk2i,bafyreigxz637hd2welgerzmxxrsvs2z5wbxaiqwe5iszw7pacrvsn4gpha,did:plc:mqe4bssnqumqa5r4tpmh664j,melodycturtle.bsky.social,2025-11-20T05:33:33.102Z,"Another case of a random line sending me down a rabbit hole of IRL horse racing.
The ""classic-year cutie"" being referenced is Kurofune, the winner of the 2001 NHK Mile Cup.
Can't find anything about him being entered into but not qualifying for the Tenno Sho though. Maybe that part's made up.",https://bsky.app/profile/
at://did:plc:ma5zzrr2zqcahsfvos2nzkv4/app.bsky.feed.post/3m5zvbd4gg22c,bafyreiheywnlwdhksrle5cnf322p47fkgiruve4rzakihdbgahbmgrcsu4,did:plc:ma5zzrr2zqcahsfvos2nzkv4,cclaremdmph.bsky.social,2025-11-20T04:05:26.641Z,I heard the most humbling words from fellow Black physician colleagues today at a meeting… she said “We don’t do humble in here!” Thanks for all who have supported me and those who have not. Both have made me stronger #PresidentElect #Blackmedsky,https://bsky.app/profile/
at://did:plc:vxegdrhfup2nzhzbsf65fr3a/app.bsky.feed.post/3m5ztw5la3c2m,bafyreievfrkcbtrhcfqlfrmgltxgrtcwhrtb566tv6qedludiw67mxeqly,did:plc:vxegdrhfup2nzhzbsf65fr3a,ayyyvuh.is-extremely.gay,2025-11-20T03:41:17.993Z,"def suggest she let you do it the first time, it helped me get over some of that initial fear and made eventually doing it myself much easier!",https://bsky.app/profile/
at://did:plc:xd3ae7tob5gqhfgxnienvhn2/app.bsky.feed.post/3m5zriuzqf22p,bafyreihoudbp5ryyyskufadvhwpzylcmo5cv6j3qutgix2dsbaeps4zjla,did:plc:xd3ae7tob5gqhfgxnienvhn2,ednasmeds.bsky.social,2025-11-20T02:58:05.326Z,"From a FB post by:

@snarkygherkin.bsky.social 

""Monica Smit (organiser of the upcoming 'Put Australia First' rally) wandered onto Sky News ... and delivered one of the most unintentionally funny economic rants I’ve heard in ages.""

#auspol",https://bsky.app/profile/
at://did:plc:qi66peu6czj6uxggtu3bcdeg/app.bsky.feed.post/3m5zqcszg722v,bafyreib4pbp43yinxlfnffaoj45xygujktexkm4bxzqmi3qboz7ef7jzgy,did:plc:qi66peu6czj6uxggtu3bcdeg,vulgareconomics.bsky.social,2025-11-20T02:36:48.165Z,OMG SHE IS MY FAVORITE POET. I saw her at the Geraldine Dodge Poetry festival where she read this poem that literally made me cry (not her only poem to do that),https://bsky.app/profile/
at://did:plc:qru7nc6garioah3ti5qqgirr/app.bsky.feed.post/3m5zqca4qlk2y,bafyreihbbtbjzxgtxkdazokkor6avc6opotm26xv5nncp4qr3il56vxx5e,did:plc:qru7nc6garioah3ti5qqgirr,kathumanart.bsky.social,2025-11-20T02:36:28.240Z,"Thanks for the tag 💜💜💜

Doing this made me realize just how little I've been drawing since starting my job 😔

Feel free to join in! I don't wanna do tags 😅",https://bsky.app/profile/
at://did:plc:ikic5q4lheofk4rxm27pr5hw/app.bsky.feed.post/3m5zoxpoms22n,bafyreia65x5uoisv2bcc7kyzdnlbcglebvwlmuduvw6eevvp2l22ft626a,did:plc:ikic5q4lheofk4rxm27pr5hw,fubard.bsky.social,2025-11-20T02:12:41.825Z,"The response to my last Secret SantaAO (‘I just threw that shit in the bin, bro.’) hurt me so much i will probably never do it again.

I spent more than 20 hours making it - she went to Paper Plus.
I designed it from scratch - a one-off.
I spent weeks tracking down the materials
Made the glue, even",https://bsky.app/profile/
at://did:plc:43obneszxur5h4fh5tkw4ufi/app.bsky.feed.post/3m5zljwiwnk2s,bafyreib56km6itv7yjcw54s3lt5qksrcndgrezo54f7rr6a5r3orpebknq,did:plc:43obneszxur5h4fh5tkw4ufi,zebikuna.bsky.social,2025-11-20T01:11:17.990Z,"See,now it's so much more exciting, discovering elements by a prompt,rather than going into a dictionary only because ""i must be a right fan, and must learn everything"".

I went to Korea because of them😩, but I don't do lyrics, and don't like feeling pressured into smth that's not me 🥴
Thank you!💜",https://bsky.app/profile/
at://did:plc:jqxa4qgdca3eu5qycojfnixa/app.bsky.feed.post/3m5zjduyqvc2p,bafyreibzwhao35u6wxeycrhwkehkieets6g5acduvoogfcevuh7hmmtpfu,did:plc:jqxa4qgdca3eu5qycojfnixa,doodlyroses.com,2025-11-20T00:32:07.602Z,"Apparently some of you are now reading Les Miserables because of me

I am now feeling peer pressured into trying it again

I have really played myself here",https://bsky.app/profile/
at://did:plc:b23tniouz4zqw7lnggivyzvr/app.bsky.feed.post/3m5zf3qoew223,bafyreicmnryrxbzoqldkydqjtx5ivxm6fdgummt7egp4soyrp3pn4ys7ya,did:plc:b23tniouz4zqw7lnggivyzvr,smartsassysabrina.bsky.social,2025-11-19T23:15:59.664Z,"4:15 and dinner is ready 

I decided I needed to cook before the sun went down and pressured me back into bed.",https://bsky.app/profile/
at://did:plc:m7qdof2pemwdb32xuiwae3gt/app.bsky.feed.post/3m5z2o2drlk2r,bafyreif2x6vawza2f22pl5wh666qyvikpom3jnrmjzxvvatrlduxu66afm,did:plc:m7qdof2pemwdb32xuiwae3gt,zalno.net,2025-11-19T20:09:22.621Z,"The way Taunie and Lida peer pressured him into doing stuff he clearly wasn't comfortable with turned me off those two permanently. Still haven't finished the story yet and I'm not terribly interested in either of their character developments because of that.

Corbeau is hot, though.",https://bsky.app/profile/
at://did:plc:zgg4jd2fr3kt5ptahhcj33sb/app.bsky.feed.post/3m5yoohwhn22e,bafyreicumdocs3rhs6pqk6qzv2lzqctbfc7vwt7mmhqfog4cyjgmqgsrdu,did:plc:zgg4jd2fr3kt5ptahhcj33sb,brandonbird.bsky.social,2025-11-19T16:34:51.965Z,The coffee shop around the corner pressured me into getting their app for rewards and it has robbed me of one of the great pleasures (going on a little walk in the morning without a phone).,https://bsky.app/profile/
at://did:plc:ysuctgbbnsrgyzmiyciwk4z2/app.bsky.feed.post/3m5uxjr4wp22x,bafyreicw2gxhqd4qdf7jnaepstq75b2gvwajgmk2zgjyfd4msucfqu5mii,did:plc:ysuctgbbnsrgyzmiyciwk4z2,prydwn.bsky.social,2025-11-18T05:02:38.565Z,"AHAHAH YOU DID IT😆This is absolutely wonderful!

I wondered who peer pressured you into doing it… Couldn’t be me😌",https://bsky.app/profile/
at://did:plc:l5ujblgipmj5uk4d4vfgc6u6/app.bsky.feed.post/3m5ute6zyrk2q,bafyreidhk6vik7oeljs3vaaww46rdrsu3ulpazb5prfxs6gzqy6jdassye,did:plc:l5ujblgipmj5uk4d4vfgc6u6,yeti-detective.bsky.social,2025-11-18T03:47:56.844Z,this is a recent photo of me taken by my friend who normally takes TERRIBLE photos of me. I think this is a hot guy who people should want to have sex with AND YET!?!?!,https://bsky.app/profile/
at://did:plc:gzg3h5hprb74kz2igyghudlb/app.bsky.feed.post/3m5z6lo2fbk2n,bafyreiele5f2dgwcvzbyjxww4m2hdltxqjiplyry4h7mmstaxnw7aqeqe4,did:plc:gzg3h5hprb74kz2igyghudlb,cindym.bsky.social,2025-11-19T21:19:37.563Z,"🪶Think this is an Anna's Hummingbird 
Very protective of entire front yard area in (Zone9B in South Mountain Park foothills,) Phoenix AZ US, currently perching on branch of a Barbados cherry tree*, not a real🍒 tree, asking me 2🍃
*Rather an Acerola recently renamed I read, Malpighia emarginata DC.🌱",https://bsky.app/profile/
at://did:plc:epvffntqtgdxkcuzzehg2pmr/app.bsky.feed.post/3m5yoff26fk2i,bafyreifzrmczxpgnpv3uqsg5iylywdgeuldn2tp6543g32ujwceotjgkrq,did:plc:epvffntqtgdxkcuzzehg2pmr,eljackinton.bsky.social,2025-11-19T16:29:46.949Z,,https://bsky.app/profile/
at://did:plc:vsg2udarucrdah4ww6idh5z6/app.bsky.feed.post/3m5ydnqwsom2c,bafyreiezzn2ygvgb7se6aabvuefborvfc7blz3sj2vhksr5ftg3nxcv4ku,did:plc:vsg2udarucrdah4ww6idh5z6,sayladarkmode.bsky.social,2025-11-19T13:17:36.117Z,"like they are poor and they steal a lot and are just not super well liked on shangri-la and then at then end bright is outright like ""yeah I manipulated you into piloting the zeta and zz because my only experience with war so far is kids saving the day for me and you are a kid""",https://bsky.app/profile/
at://did:plc:2kog5i6r2yudio7awsn76uix/app.bsky.feed.post/3m5xdnfvke22b,bafyreie6wiqqslqypd2gwb572v7sqo3hrsvgvn5qf52zbkvt3qby5wkjrm,did:plc:2kog5i6r2yudio7awsn76uix,lukewarmholiday.bsky.social,2025-11-19T03:44:45.385Z,I think if you're worried I'll get manipulated into an unhappy marriage and become someone I dont want to be until im bitter and unhappy and live vicariously through my kids to tell me all the stress was worth it you might want to look inward.,https://bsky.app/profile/
at://did:plc:2kuvkbrt7r55ra2bhodaysx2/app.bsky.feed.post/3m5wy3gmvbc2g,bafyreignu25zjdcwucegz5dcf3epvgkawppcgqgavdfjeianx4j76fbia4,did:plc:2kuvkbrt7r55ra2bhodaysx2,satanatrix.bsky.social,2025-11-19T00:17:51.010Z,"Men were put on this Earth to be subjugated, and manipulated into being vessels of purpose for women like me.",https://bsky.app/profile/
at://did:plc:svf6s7erj5uugi424fzzgghi/app.bsky.feed.post/3m5wgxvbacs2z,bafyreiavsbcwgpmskno4zhci3eds6skoqxgn2dhigi5a74277sepcrb5xy,did:plc:svf6s7erj5uugi424fzzgghi,zoenaanae.bsky.social,2025-11-18T19:11:38.527Z,"I would have never done this in my past but after 2023 i wanted to rip you into bits 

you manipulated me for years 
And you expect me to shut up 

both you and Azurewhitewind really did a number on me this year.

since the start you have acted like a victim and above it all.",https://bsky.app/profile/
at://did:plc:odkic7cpxzqtigd7nng4523a/app.bsky.feed.post/3m5vwyff7ac2z,bafyreigqvcqolikfpa2xn2we4ftzfwlstrtowk2dsudfgdz7lz6jv54gte,did:plc:odkic7cpxzqtigd7nng4523a,angrygoose.ruins.party,2025-11-18T14:25:35.565Z,"Update: I'm in contact w the legal advocate that helped me file an OP on my ex 2 years ago when he broke my nose (he manipulated me into dropping charges before- but its NOT happening this time) She is going to help me properly file evidence & build my case

She cant rep me, but she can give advice🙏",https://bsky.app/profile/
at://did:plc:oikn4otlynle3yg3ut4x6vmp/app.bsky.feed.post/3m5zn27hgus2l,bafyreihyo7xe6wsa4u5dcmsgucylerq7avli7ze3rb3duhrg33nw5koqxm,did:plc:oikn4otlynle3yg3ut4x6vmp,polnarefffreaker.bsky.social,2025-11-20T01:38:17.991Z,sorry i. just found out im not gonna be able to visit my partner system over my holiday break and now im getting guilt tripped about it so im like. three seconds away from losing my goddamn mind 😁 maybe thinking about avdol’s boobs will fix me Again,https://bsky.app/profile/
at://did:plc:u7rvhz26achvr3bkialn7ba7/app.bsky.feed.post/3m5xit425uc2i,bafyreigu3wt4nefa3eiclynw5run2hbkuerdkgilvb7wtot5fq7rnwf6gy,did:plc:u7rvhz26achvr3bkialn7ba7,daveblackwell.bsky.social,2025-11-19T05:17:25.046Z,"Deaf Like Me

books2read.com/deaflikeme

George’s vacation lasts exactly one day before he’s guilt-tripped back into the workshop — where chaos, a pandemic and a blast from his past await.",https://bsky.app/profile/
at://did:plc:6spko7geexbeiwd5ifs63ylh/app.bsky.feed.post/3m5whz427gc2w,bafyreiayv7h4yjovnmvyiaesbfs4tinx5tlam2becr4npku4vaqbtsdehq,did:plc:6spko7geexbeiwd5ifs63ylh,fullsaphir.bsky.social,2025-11-18T19:30:12.934Z,"You're a way higher level than me, but I think I totally get what you mean? If it's like the feeling of ""wasting time"" on a thing, then being guilt-tripped into doing anything else because it wasn't productive enough.",https://bsky.app/profile/
at://did:plc:ctk4lykcdk2nad63h6bt62lq/app.bsky.feed.post/3m5uay3wgbc2u,bafyreify62z5md2em7tk3co6ooriolamq3sr6nzusaj3yxs24bo4xr7pcu,did:plc:ctk4lykcdk2nad63h6bt62lq,catherloki.bsky.social,2025-11-17T22:19:03.585Z,"Someone commented on my fic who said they don't normally comment but wanted to because they wanted to let me know they're enjoying my story and I'm... 😭

Feel conflicted like I guilt tripped them into it, but then again there's a part of me wanting to accept it for the nice gesture it obviously is.",https://bsky.app/profile/
